"race","state","year","office","seat","stname","fips","region","division","pollster","cosponsor1","cosponsor2","n","pop","method","party","end.date","vote.dem","vote.rep","vote.oth","vote.dk","real.dem","real.rep","real.oth","turnout"
"NE:2008:Sen:0","NE","2008","Sen",0,"Nebraska",30,2,4,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2008-05-15,40,55,2,3,40.06,57.52,2.42,792511
"NH:2000:Gov:0","NH","2000","Gov",0,"New Hampshire",32,1,1,"MasonDixon","","",628,"Registered.Voters","Phone","NonPartisan",1999-12-01,55,21,0,24,48.74,43.76,7.5,564340
"NH:2000:Gov:0","NH","2000","Gov",0,"New Hampshire",32,1,1,"UNH","","",801,"Likely.Voters","Phone","Academic",2000-11-05,47,42,12,0,48.74,43.76,7.5,564340
"NH:2000:Gov:0","NH","2000","Gov",0,"New Hampshire",32,1,1,"ARG","","",600,"Likely.Voters","Phone","NonPartisan",2000-09-20,46,44,5,5,48.74,43.76,7.5,564340
"NH:2000:Gov:0","NH","2000","Gov",0,"New Hampshire",32,1,1,"Research2000","","",605,"Likely.Voters","Phone","NonPartisan",2000-09-27,45,39,3,13,48.74,43.76,7.5,564340
"NH:2000:Gov:0","NH","2000","Gov",0,"New Hampshire",32,1,1,"Tarrance","","",504,"Likely.Voters","Phone","Republican",1999-12-15,47,39,0,14,48.74,43.76,7.5,564340
"NH:2000:Gov:0","NH","2000","Gov",0,"New Hampshire",32,1,1,"ARG","","",600,"Likely.Voters","Phone","NonPartisan",2000-11-01,43,44,7,6,48.74,43.76,7.5,564340
"NH:2000:Gov:0","NH","2000","Gov",0,"New Hampshire",32,1,1,"FranklinPierceCollege","","",655,"Registered.Voters","Phone","Academic",2000-09-10,43,34,4,16,48.74,43.76,7.5,564340
"NH:2000:Gov:0","NH","2000","Gov",0,"New Hampshire",32,1,1,"ARG","","",600,"Likely.Voters","Phone","NonPartisan",2000-10-09,50,36,7,7,48.74,43.76,7.5,564340
"NH:2000:Gov:0","NH","2000","Gov",0,"New Hampshire",32,1,1,"FranklinPierceCollege","","",626,"Registered.Voters","Phone","Academic",2000-10-04,45,34,6,15,48.74,43.76,7.5,564340
"NH:2000:Gov:0","NH","2000","Gov",0,"New Hampshire",32,1,1,"ARG","","",600,"Likely.Voters","Phone","NonPartisan",2000-11-03,41,45,8,7,48.74,43.76,7.5,564340
"NH:2000:Gov:0","NH","2000","Gov",0,"New Hampshire",32,1,1,"ARG","","",1100,"Registered.Voters","Phone","NonPartisan",2000-08-15,41,32,0,29,48.74,43.76,7.5,564340
"NH:2000:Gov:0","NH","2000","Gov",0,"New Hampshire",32,1,1,"UNH","","",801,"Likely.Voters","Phone","Academic",2000-11-05,43,37,11,9,48.74,43.76,7.5,564340
"NH:2000:Gov:0","NH","2000","Gov",0,"New Hampshire",32,1,1,"MasonDixon","","",628,"Registered.Voters","Phone","NonPartisan",1999-12-01,47,31,0,22,48.74,43.76,7.5,564340
"NH:2000:Gov:0","NH","2000","Gov",0,"New Hampshire",32,1,1,"ARG","","",1100,"Registered.Voters","Phone","NonPartisan",2000-07-15,43,36,0,32,48.74,43.76,7.5,564340
"NH:2000:Gov:0","NH","2000","Gov",0,"New Hampshire",32,1,1,"UNH","","",786,"Likely.Voters","Phone","Academic",2000-09-06,49,36,7,8,48.74,43.76,7.5,564340
"NH:2000:Gov:0","NH","2000","Gov",0,"New Hampshire",32,1,1,"RKM","","",487,"Likely.Voters","Phone","NonPartisan",2000-10-31,50,38,5,5,48.74,43.76,7.5,564340
"NH:2000:Gov:0","NH","2000","Gov",0,"New Hampshire",32,1,1,"Uconn","","",522,"Likely.Voters","Phone","Academic",2000-09-20,44,35,6,16,48.74,43.76,7.5,564340
"NH:2000:Gov:0","NH","2000","Gov",0,"New Hampshire",32,1,1,"Research2000","","",603,"Likely.Voters","Phone","NonPartisan",2000-10-18,49,41,4,6,48.74,43.76,7.5,564340
"NH:2000:Gov:0","NH","2000","Gov",0,"New Hampshire",32,1,1,"ARG","","",1100,"Registered.Voters","Phone","NonPartisan",2000-06-06,40,34,0,26,48.74,43.76,7.5,564340
"NH:2000:Gov:0","NH","2000","Gov",0,"New Hampshire",32,1,1,"Research2000","","",600,"Likely.Voters","Phone","NonPartisan",2000-11-01,51,42,3,4,48.74,43.76,7.5,564340
"NH:2000:Gov:0","NH","2000","Gov",0,"New Hampshire",32,1,1,"BeckerInstitute","","",366,"Likely.Voters","Phone","NonPartisan",2000-06-25,46,43,0,11,48.74,43.76,7.5,564340
"NH:2000:Gov:0","NH","2000","Gov",0,"New Hampshire",32,1,1,"FranklinPierceCollege","","",885,"Registered.Voters","Phone","Academic",2000-10-25,51,30,5,12,48.74,43.76,7.5,564340
"NH:2002:Gov:0","NH","2002","Gov",0,"New Hampshire",32,1,1,"ARG","","",600,"Likely.Voters","Phone","NonPartisan",2002-10-16,28,57,0,15,38.21,58.62,3.17,442976
"NH:2002:Gov:0","NH","2002","Gov",0,"New Hampshire",32,1,1,"Bannon","","",400,"Likely.Voters","Phone","Democratic",2002-10-20,35,43,3,19,38.21,58.62,3.17,442976
"NH:2002:Gov:0","NH","2002","Gov",0,"New Hampshire",32,1,1,"UNH","","",642,"Likely.Voters","Phone","Academic",2002-11-02,38,52,4,6,38.21,58.62,3.17,442976
"NH:2002:Gov:0","NH","2002","Gov",0,"New Hampshire",32,1,1,"UNH","","",529,"Likely.Voters","Phone","Academic",2002-07-01,35,48,0,15,38.21,58.62,3.17,442976
"NH:2002:Gov:0","NH","2002","Gov",0,"New Hampshire",32,1,1,"Bannon","","",400,"Likely.Voters","Phone","Democratic",2001-10-07,22,20,0,58,38.21,58.62,3.17,442976
"NH:2002:Gov:0","NH","2002","Gov",0,"New Hampshire",32,1,1,"ARG","","",600,"Likely.Voters","Phone","NonPartisan",2002-10-22,33,52,0,15,38.21,58.62,3.17,442976
"NH:2002:Gov:0","NH","2002","Gov",0,"New Hampshire",32,1,1,"BeckerInstitute","","",401,"Likely.Voters","Phone","NonPartisan",2002-10-23,32,52,0,12,38.21,58.62,3.17,442976
"NH:2002:Gov:0","NH","2002","Gov",0,"New Hampshire",32,1,1,"UNH","","",590,"Likely.Voters","Phone","Academic",2002-10-08,33,49,0,18,38.21,58.62,3.17,442976
"NH:2002:Gov:0","NH","2002","Gov",0,"New Hampshire",32,1,1,"Bannon","","",500,"Likely.Voters","Phone","Democratic",2002-09-22,40,40,0,20,38.21,58.62,3.17,442976
"NH:2002:Gov:0","NH","2002","Gov",0,"New Hampshire",32,1,1,"FranklinPierceCollege","","",933,"Likely.Voters","Phone","Academic",2002-10-30,36,44,0,20,38.21,58.62,3.17,442976
"NH:2002:Gov:0","NH","2002","Gov",0,"New Hampshire",32,1,1,"ARG","","",600,"Registered.Voters","Phone","NonPartisan",2002-09-18,30,55,0,15,38.21,58.62,3.17,442976
"NH:2002:Gov:0","NH","2002","Gov",0,"New Hampshire",32,1,1,"Research2000","","",600,"Likely.Voters","Phone","NonPartisan",2002-10-03,38,52,0,10,38.21,58.62,3.17,442976
"NH:2002:Gov:0","NH","2002","Gov",0,"New Hampshire",32,1,1,"ARG","","",600,"Likely.Voters","Phone","NonPartisan",2002-10-30,36,52,0,12,38.21,58.62,3.17,442976
"NH:2002:Gov:0","NH","2002","Gov",0,"New Hampshire",32,1,1,"ARG","","",600,"Likely.Voters","Phone","NonPartisan",2002-10-02,30,59,0,11,38.21,58.62,3.17,442976
"NH:2002:Gov:0","NH","2002","Gov",0,"New Hampshire",32,1,1,"UNH","","",680,"Likely.Voters","Phone","Academic",2002-10-29,37,49,0,14,38.21,58.62,3.17,442976
"NH:2002:Gov:0","NH","2002","Gov",0,"New Hampshire",32,1,1,"Research2000","","",600,"Likely.Voters","Phone","NonPartisan",2002-10-31,40,54,1,6,38.21,58.62,3.17,442976
"NH:2006:Gov:0","NH","2006","Gov",0,"New Hampshire",32,1,1,"UNH","","",641,"Likely.Voters","Phone","NonPartisan",2006-11-05,74,18,0,0,74.01,25.83,0.16,403680
"NH:2006:Gov:0","NH","2006","Gov",0,"New Hampshire",32,1,1,"Research2000","","",600,"Likely.Voters","Phone","NonPartisan",2006-09-14,61,24,0,0,74.01,25.83,0.16,403680
"NH:2006:Gov:0","NH","2006","Gov",0,"New Hampshire",32,1,1,"ARG","","",557,"Registered.Voters","Phone","NonPartisan",2006-09-27,59,29,0,11,74.01,25.83,0.16,403680
"NH:2006:Gov:0","NH","2006","Gov",0,"New Hampshire",32,1,1,"SurveyUSA","","",458,"Likely.Voters","IVR","NonPartisan",2006-09-18,73,23,0,4,74.01,25.83,0.16,403680
"NH:2006:Gov:0","NH","2006","Gov",0,"New Hampshire",32,1,1,"UNH","","",508,"Likely.Voters","Phone","NonPartisan",2006-10-31,71,18,0,0,74.01,25.83,0.16,403680
"NH:2006:Gov:0","NH","2006","Gov",0,"New Hampshire",32,1,1,"BeckerInstitute","","",408,"Registered.Voters","Phone","NonPartisan",2006-10-08,70,19,0,11,74.01,25.83,0.16,403680
"NH:2006:Gov:0","NH","2006","Gov",0,"New Hampshire",32,1,1,"Research2000","","",600,"Likely.Voters","Phone","NonPartisan",2006-11-02,67,26,0,0,74.01,25.83,0.16,403680
"NH:2006:Gov:0","NH","2006","Gov",0,"New Hampshire",32,1,1,"UNH","","",515,"Likely.Voters","Phone","NonPartisan",2006-09-24,69,14,0,16,74.01,25.83,0.16,403680
"NH:2008:Gov:0","NH","2008","Gov",0,"New Hampshire",32,1,1,"SuffolkUniv","","",600,"Likely.Voters","Phone","NonPartisan",2008-10-29,67,15,2,16,70.15,27.61,2.24,682910
"NH:2008:Gov:0","NH","2008","Gov",0,"New Hampshire",32,1,1,"Research2000","","",600,"Likely.Voters","Phone","NonPartisan",2008-11-01,60,34,1,5,70.15,27.61,2.24,682910
"NH:2008:Gov:0","NH","2008","Gov",0,"New Hampshire",32,1,1,"Research2000","","",600,"Likely.Voters","Phone","NonPartisan",2008-10-30,58,32,0,0,70.15,27.61,2.24,682910
"NH:2008:Gov:0","NH","2008","Gov",0,"New Hampshire",32,1,1,"StrategicVision","","",800,"Likely.Voters","Phone","Partisan",2008-09-24,68,23,0,9,70.15,27.61,2.24,682910
"NH:2008:Gov:0","NH","2008","Gov",0,"New Hampshire",32,1,1,"ARG","","",600,"Likely.Voters","Phone","NonPartisan",2008-11-01,58,32,0,10,70.15,27.61,2.24,682910
"NH:2008:Gov:0","NH","2008","Gov",0,"New Hampshire",32,1,1,"UNH","","",688,"Likely.Voters","Phone","NonPartisan",2008-11-01,68,18,1,14,70.15,27.61,2.24,682910
"NH:2008:Gov:0","NH","2008","Gov",0,"New Hampshire",32,1,1,"SurveyUSA","","",647,"Likely.Voters","IVR","NonPartisan",2008-10-16,67,24,6,3,70.15,27.61,2.24,682910
"NH:2008:Gov:0","NH","2008","Gov",0,"New Hampshire",32,1,1,"UNH","","",815,"Likely.Voters","Phone","NonPartisan",NA,67,20,1,12,70.15,27.61,2.24,682910
"NH:2008:Gov:0","NH","2008","Gov",0,"New Hampshire",32,1,1,"ARG","","",600,"Likely.Voters","Phone","NonPartisan",2008-11-02,62,31,0,7,70.15,27.61,2.24,682910
"NH:2008:Gov:0","NH","2008","Gov",0,"New Hampshire",32,1,1,"UNH","","",688,"Likely.Voters","Phone","NonPartisan",2008-10-16,68,18,1,14,70.15,27.61,2.24,682910
"NH:2008:Gov:0","NH","2008","Gov",0,"New Hampshire",32,1,1,"ARG","","",600,"Likely.Voters","Phone","NonPartisan",NA,68,28,0,4,70.15,27.61,2.24,682910
"NH:2008:Gov:0","NH","2008","Gov",0,"New Hampshire",32,1,1,"Gfk","AP","",600,"Likely.Voters","Phone","NonPartisan",2008-10-14,73,17,6,4,70.15,27.61,2.24,682910
"NH:2008:Gov:0","NH","2008","Gov",0,"New Hampshire",32,1,1,"UNH","","",475,"Likely.Voters","Phone","NonPartisan",2008-09-24,66,17,1,15,70.15,27.61,2.24,682910
"NH:2008:Gov:0","NH","2008","Gov",0,"New Hampshire",32,1,1,"ARG","","",600,"Likely.Voters","Phone","NonPartisan",2008-10-29,65,26,0,9,70.15,27.61,2.24,682910
"NH:2008:Gov:0","NH","2008","Gov",0,"New Hampshire",32,1,1,"StrategicVision","","",800,"Likely.Voters","Phone","Partisan",NA,67,24,0,9,70.15,27.61,2.24,682910
"NH:2008:Gov:0","NH","2008","Gov",0,"New Hampshire",32,1,1,"UNH","","",475,"Likely.Voters","Phone","NonPartisan",2008-10-29,67,16,1,16,70.15,27.61,2.24,682910
"NH:2008:Gov:0","NH","2008","Gov",0,"New Hampshire",32,1,1,"UNH","","",725,"Likely.Voters","Phone","NonPartisan",2008-09-24,67,17,0,15,70.15,27.61,2.24,682910
"NH:2008:Gov:0","NH","2008","Gov",0,"New Hampshire",32,1,1,"SuffolkUniv","","",600,"Likely.Voters","Phone","NonPartisan",2008-10-21,61,16,2,19,70.15,27.61,2.24,682910
"NH:2008:Gov:0","NH","2008","Gov",0,"New Hampshire",32,1,1,"SurveyUSA","","",682,"Likely.Voters","IVR","NonPartisan",NA,65,28,5,3,70.15,27.61,2.24,682910
"NH:2008:Gov:0","NH","2008","Gov",0,"New Hampshire",32,1,1,"ARG","","",600,"Likely.Voters","Phone","NonPartisan",2008-11-01,60,27,0,13,70.15,27.61,2.24,682910
"NH:2008:Gov:0","NH","2008","Gov",0,"New Hampshire",32,1,1,"SRBI","SaintAnselmCollege","",823,"Likely.Voters","Phone","NonPartisan",2008-10-14,73,7,1,19,70.15,27.61,2.24,682910
"NH:2008:Gov:0","NH","2008","Gov",0,"New Hampshire",32,1,1,"Research2000","","",600,"Likely.Voters","Phone","NonPartisan",NA,64,32,2,2,70.15,27.61,2.24,682910
"NH:2008:Gov:0","NH","2008","Gov",0,"New Hampshire",32,1,1,"ARG","","",600,"Likely.Voters","Phone","NonPartisan",2008-10-28,65,21,0,14,70.15,27.61,2.24,682910
"NH:2008:Gov:0","NH","2008","Gov",0,"New Hampshire",32,1,1,"UNH","","",439,"Likely.Voters","Phone","NonPartisan",2008-10-27,68,17,1,14,70.15,27.61,2.24,682910
"NH:2006:House:1","NH","2006","House",1,"New Hampshire",32,1,1,"BeckerInstitute","","",200,"Registered.Voters","Phone","NonPartisan",2006-10-08,37,49,0,0,51.27,48.64,0.08,196377
"NH:2006:House:1","NH","2006","House",1,"New Hampshire",32,1,1,"Research2000","","",300,"Likely.Voters","Phone","NonPartisan",2006-09-14,31,56,0,0,51.27,48.64,0.08,196377
"NH:2006:House:1","NH","2006","House",1,"New Hampshire",32,1,1,"Research2000","","",300,"Likely.Voters","Phone","NonPartisan",2006-11-02,40,48,0,0,51.27,48.64,0.08,196377
"NH:2006:House:1","NH","2006","House",1,"New Hampshire",32,1,1,"UNH","","",331,"Likely.Voters","Phone","NonPartisan",2006-11-05,40,49,0,0,51.27,48.64,0.08,196377
"NH:2006:House:1","NH","2006","House",1,"New Hampshire",32,1,1,"UNH","","",340,"Likely.Voters","Phone","NonPartisan",2006-11-01,42,47,0,0,51.27,48.64,0.08,196377
"NH:2006:House:1","NH","2006","House",1,"New Hampshire",32,1,1,"UNH","","",261,"Likely.Voters","Phone","NonPartisan",2006-07-23,24,58,0,0,51.27,48.64,0.08,196377
"NH:2006:House:2","NH","2006","House",2,"New Hampshire",32,1,1,"Research2000","","",300,"Likely.Voters","Phone","NonPartisan",2006-09-14,30,55,0,0,52.71,45.61,1.68,206292
"NH:2006:House:2","NH","2006","House",2,"New Hampshire",32,1,1,"UNH","","",304,"Likely.Voters","Phone","NonPartisan",2006-11-05,48,39,0,0,52.71,45.61,1.68,206292
"NH:2006:House:2","NH","2006","House",2,"New Hampshire",32,1,1,"Anzalone","","",602,"Likely.Voters","Phone","Democratic",2006-08-20,42,43,0,0,52.71,45.61,1.68,206292
"NH:2006:House:2","NH","2006","House",2,"New Hampshire",32,1,1,"UNH","","",249,"Likely.Voters","Phone","NonPartisan",2006-07-31,25,53,0,0,52.71,45.61,1.68,206292
"NH:2006:House:2","NH","2006","House",2,"New Hampshire",32,1,1,"Mellman","","",400,"Likely.Voters","Phone","Democratic",2006-09-20,41,41,0,0,52.71,45.61,1.68,206292
"NH:2006:House:2","NH","2006","House",2,"New Hampshire",32,1,1,"BeckerInstitute","","",200,"Registered.Voters","Phone","NonPartisan",2006-10-08,48,39,0,0,52.71,45.61,1.68,206292
"NH:2006:House:2","NH","2006","House",2,"New Hampshire",32,1,1,"Grove","","",400,"Likely.Voters","Phone","Democratic",2006-09-17,41,41,0,18,52.71,45.61,1.68,206292
"NH:2006:House:2","NH","2006","House",2,"New Hampshire",32,1,1,"ARG","","",619,"Likely.Voters","Phone","Republican",2006-10-31,44,47,0,0,52.71,45.61,1.68,206292
"NH:2006:House:2","NH","2006","House",2,"New Hampshire",32,1,1,"RTStrategies","ConstituentDynamics","",988,"Likely.Voters","IVR","NonPartisan",2006-10-26,50,47,0,0,52.71,45.61,1.68,206292
"NH:2006:House:2","NH","2006","House",2,"New Hampshire",32,1,1,"UNH","","",233,"Likely.Voters","Phone","NonPartisan",2006-04-27,38,59,0,0,52.71,45.61,1.68,206292
"NH:2006:House:2","NH","2006","House",2,"New Hampshire",32,1,1,"UNH","","",320,"Likely.Voters","Phone","NonPartisan",2006-11-01,45,37,0,0,52.71,45.61,1.68,206292
"NH:2006:House:2","NH","2006","House",2,"New Hampshire",32,1,1,"Research2000","","",300,"Likely.Voters","Phone","NonPartisan",2006-11-02,46,47,0,0,52.71,45.61,1.68,206292
"NH:2006:House:2","NH","2006","House",2,"New Hampshire",32,1,1,"UNH","","",220,"Likely.Voters","Phone","NonPartisan",2006-09-24,36,46,0,0,52.71,45.61,1.68,206292
"NH:2000:Pres:0","NH","2000","Pres",0,"New Hampshire",32,1,1,"ARG","","",600,"Likely.Voters","Phone","NonPartisan",2000-09-20,41,46,4,9,46.8,48.07,5.13,569081
"NH:2000:Pres:0","NH","2000","Pres",0,"New Hampshire",32,1,1,"RKM","","",487,"Likely.Voters","Phone","NonPartisan",2000-10-31,43,42,3,11,46.8,48.07,5.13,569081
"NH:2000:Pres:0","NH","2000","Pres",0,"New Hampshire",32,1,1,"Research2000","","",603,"Likely.Voters","Phone","NonPartisan",2000-10-18,44,41,2,13,46.8,48.07,5.13,569081
"NH:2000:Pres:0","NH","2000","Pres",0,"New Hampshire",32,1,1,"UNH","","",680,"Likely.Voters","Phone","Academic",2000-10-13,43,39,10,8,46.8,48.07,5.13,569081
"NH:2000:Pres:0","NH","2000","Pres",0,"New Hampshire",32,1,1,"FranklinPierceCollege","","",626,"Registered.Voters","Phone","Academic",2000-10-04,44,38,0,18,46.8,48.07,5.13,569081
"NH:2000:Pres:0","NH","2000","Pres",0,"New Hampshire",32,1,1,"Uconn","","",522,"Likely.Voters","Phone","Academic",2000-09-20,44,34,5,17,46.8,48.07,5.13,569081
"NH:2000:Pres:0","NH","2000","Pres",0,"New Hampshire",32,1,1,"UNH","","",801,"Likely.Voters","Phone","Academic",2000-11-05,42,48,8,3,46.8,48.07,5.13,569081
"NH:2000:Pres:0","NH","2000","Pres",0,"New Hampshire",32,1,1,"Research2000","","",605,"Likely.Voters","Phone","NonPartisan",2000-09-27,40,45,3,12,46.8,48.07,5.13,569081
"NH:2000:Pres:0","NH","2000","Pres",0,"New Hampshire",32,1,1,"FranklinPierceCollege","","",885,"Likely.Voters","Phone","Academic",2000-10-25,43,40,5,11,46.8,48.07,5.13,569081
"NH:2000:Pres:0","NH","2000","Pres",0,"New Hampshire",32,1,1,"UNH","","",786,"Likely.Voters","Phone","Academic",2000-09-06,42,42,6,10,46.8,48.07,5.13,569081
"NH:2000:Pres:0","NH","2000","Pres",0,"New Hampshire",32,1,1,"ARG","","",600,"Likely.Voters","Phone","NonPartisan",2000-11-01,40,45,7,8,46.8,48.07,5.13,569081
"NH:2000:Pres:0","NH","2000","Pres",0,"New Hampshire",32,1,1,"ARG","","",600,"Likely.Voters","Phone","NonPartisan",2000-11-03,38,48,11,3,46.8,48.07,5.13,569081
"NH:2000:Pres:0","NH","2000","Pres",0,"New Hampshire",32,1,1,"ARG","","",600,"Likely.Voters","Phone","NonPartisan",2000-10-09,46,38,3,13,46.8,48.07,5.13,569081
"NH:2000:Pres:0","NH","2000","Pres",0,"New Hampshire",32,1,1,"UNH","","",801,"Likely.Voters","Phone","Academic",2000-11-05,39,45,7,9,46.8,48.07,5.13,569081
"NH:2000:Pres:0","NH","2000","Pres",0,"New Hampshire",32,1,1,"ARG","","",540,"Registered.Voters","Phone","NonPartisan",2000-08-27,35,50,6,9,46.8,48.07,5.13,569081
"NH:2000:Pres:0","NH","2000","Pres",0,"New Hampshire",32,1,1,"Research2000","","",600,"Likely.Voters","Phone","NonPartisan",2000-11-01,46,42,3,9,46.8,48.07,5.13,569081
"NH:2008:Pres:0","NH","2008","Pres",0,"New Hampshire",32,1,1,"Zogby","","",436,"Likely.Voters","Internet","NonPartisan",2008-06-30,40,37,19,4,54.13,44.52,1.35,710970
"NH:2008:Pres:0","NH","2008","Pres",0,"New Hampshire",32,1,1,"ARG","","",600,"Likely.Voters","Phone","NonPartisan",2008-10-08,52,43,1,4,54.13,44.52,1.35,710970
"NH:2008:Pres:0","NH","2008","Pres",0,"New Hampshire",32,1,1,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2008-06-18,50,39,5,5,54.13,44.52,1.35,710970
"NH:2008:Pres:0","NH","2008","Pres",0,"New Hampshire",32,1,1,"Zogby","","",466,"Likely.Voters","Internet","NonPartisan",2008-10-20,47,46,0,8,54.13,44.52,1.35,710970
"NH:2008:Pres:0","NH","2008","Pres",0,"New Hampshire",32,1,1,"Zogby","","",433,"Likely.Voters","Internet","NonPartisan",2008-09-12,43,49,0,8,54.13,44.52,1.35,710970
"NH:2008:Pres:0","NH","2008","Pres",0,"New Hampshire",32,1,1,"CNN","Time","",899,"Registered.Voters","Phone","NonPartisan",2008-09-09,51,45,1,3,54.13,44.52,1.35,710970
"NH:2008:Pres:0","NH","2008","Pres",0,"New Hampshire",32,1,1,"Rasmussen","","",700,"Likely.Voters","IVR","NonPartisan",2008-08-19,47,46,2,6,54.13,44.52,1.35,710970
"NH:2008:Pres:0","NH","2008","Pres",0,"New Hampshire",32,1,1,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2008-02-11,49,36,10,5,54.13,44.52,1.35,710970
"NH:2008:Pres:0","NH","2008","Pres",0,"New Hampshire",32,1,1,"Zogby","","",366,"Likely.Voters","Internet","NonPartisan",2008-08-19,38,42,12,9,54.13,44.52,1.35,710970
"NH:2008:Pres:0","NH","2008","Pres",0,"New Hampshire",32,1,1,"NationalJournal","Allstate","",403,"Registered.Voters","Phone","NonPartisan",2008-09-22,44,43,0,11,54.13,44.52,1.35,710970
"NH:2008:Pres:0","NH","2008","Pres",0,"New Hampshire",32,1,1,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2008-05-21,48,43,6,3,54.13,44.52,1.35,710970
"NH:2008:Pres:0","NH","2008","Pres",0,"New Hampshire",32,1,1,"UNH","","",435,"Likely.Voters","Phone","NonPartisan",2008-04-30,43,49,1,6,54.13,44.52,1.35,710970
"NH:2008:Pres:0","NH","2008","Pres",0,"New Hampshire",32,1,1,"SurveyUSA","","",682,"Likely.Voters","IVR","NonPartisan",2008-10-30,53,42,0,5,54.13,44.52,1.35,710970
"NH:2008:Pres:0","NH","2008","Pres",0,"New Hampshire",32,1,1,"ARG","","",600,"Likely.Voters","Phone","NonPartisan",2008-10-30,56,41,0,2,54.13,44.52,1.35,710970
"NH:2008:Pres:0","NH","2008","Pres",0,"New Hampshire",32,1,1,"SuffolkUniv","","",600,"Likely.Voters","Phone","NonPartisan",2008-09-24,46,45,2,7,54.13,44.52,1.35,710970
"NH:2008:Pres:0","NH","2008","Pres",0,"New Hampshire",32,1,1,"Gfk","AP","",600,"Likely.Voters","Phone","NonPartisan",2008-10-26,55,37,4,5,54.13,44.52,1.35,710970
"NH:2008:Pres:0","NH","2008","Pres",0,"New Hampshire",32,1,1,"Rasmussen","","",700,"Likely.Voters","IVR","NonPartisan",2008-10-30,51,44,1,3,54.13,44.52,1.35,710970
"NH:2008:Pres:0","NH","2008","Pres",0,"New Hampshire",32,1,1,"Dartmouth","","",401,"Registered.Voters","Phone","NonPartisan",2008-05-02,39,42,0,19,54.13,44.52,1.35,710970
"NH:2008:Pres:0","NH","2008","Pres",0,"New Hampshire",32,1,1,"MaristCollege","","",655,"Likely.Voters","Phone","NonPartisan",2008-10-23,50,45,2,3,54.13,44.52,1.35,710970
"NH:2008:Pres:0","NH","2008","Pres",0,"New Hampshire",32,1,1,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2008-03-16,43,46,6,5,54.13,44.52,1.35,710970
"NH:2008:Pres:0","NH","2008","Pres",0,"New Hampshire",32,1,1,"Research2000","","",600,"Likely.Voters","Phone","NonPartisan",2008-09-24,48,44,3,5,54.13,44.52,1.35,710970
"NH:2008:Pres:0","NH","2008","Pres",0,"New Hampshire",32,1,1,"UNH","","",475,"Likely.Voters","Phone","NonPartisan",2008-09-21,45,47,1,7,54.13,44.52,1.35,710970
"NH:2008:Pres:0","NH","2008","Pres",0,"New Hampshire",32,1,1,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2008-07-23,49,45,2,4,54.13,44.52,1.35,710970
"NH:2008:Pres:0","NH","2008","Pres",0,"New Hampshire",32,1,1,"UNH","","",812,"Likely.Voters","Phone","NonPartisan",2008-11-02,53,42,1,4,54.13,44.52,1.35,710970
"NH:2008:Pres:0","NH","2008","Pres",0,"New Hampshire",32,1,1,"ARG","","",600,"Likely.Voters","Phone","NonPartisan",2008-07-21,47,45,0,8,54.13,44.52,1.35,710970
"NH:2008:Pres:0","NH","2008","Pres",0,"New Hampshire",32,1,1,"Research2000","","",600,"Likely.Voters","Phone","NonPartisan",2007-07-11,48,42,0,10,54.13,44.52,1.35,710970
"NH:2008:Pres:0","NH","2008","Pres",0,"New Hampshire",32,1,1,"YouGov","","",516,"Registered.Voters","Internet","NonPartisan",2008-11-01,54,40,2,3,54.13,44.52,1.35,710970
"NH:2008:Pres:0","NH","2008","Pres",0,"New Hampshire",32,1,1,"UNH","","",475,"Likely.Voters","Phone","NonPartisan",2008-07-20,46,43,3,8,54.13,44.52,1.35,710970
"NH:2008:Pres:0","NH","2008","Pres",0,"New Hampshire",32,1,1,"ARG","","",600,"Likely.Voters","Phone","NonPartisan",2008-06-17,51,39,0,10,54.13,44.52,1.35,710970
"NH:2008:Pres:0","NH","2008","Pres",0,"New Hampshire",32,1,1,"CNN","Time","",813,"Likely.Voters","Phone","NonPartisan",2008-10-06,53,45,0,2,54.13,44.52,1.35,710970
